row_id,filename,class,xmin,ymin,xmax,ymax,z_true
4638,000874.txt,Pedestrian,571.52,140.11,610.82,259.96,11.3
4639,000874.txt,Pedestrian,545.33,136.5,585.63,260.53,10.8
4640,000874.txt,Pedestrian,512.49,143.41,541.28,209.75,19.46
4641,000874.txt,Pedestrian,538.94,138.86,558.7,208.43,19.7
4642,000874.txt,Pedestrian,505.89,142.44,527.95,206.66,20.51
4643,000874.txt,Pedestrian,480.6,142.18,502.99,210.05,19.42
4644,000874.txt,Pedestrian,402.2,142.03,426.26,209.71,19.37
4645,000874.txt,Pedestrian,427.64,148.16,447.71,207.54,19.81
4646,000874.txt,Pedestrian,452.07,140.9,473.31,208.63,19.82
4647,000874.txt,Van,0.0,0.0,267.8,369.0,3.69
4648,000875.txt,Car,0.0,179.69,205.93,293.37,10.46
4649,000875.txt,Car,16.18,180.31,269.69,267.44,13.68
4650,000875.txt,Car,114.26,167.93,315.1,251.0,16.74
4651,000875.txt,Car,511.86,177.33,567.47,218.88,31.17
4652,000876.txt,Car,559.12,172.54,629.12,236.37,20.14
4653,000876.txt,Truck,27.87,0.0,527.28,375.0,13.74
4654,000876.txt,Car,492.7,180.75,544.58,216.86,28.35
4655,000877.txt,Van,117.73,182.06,298.7,268.64,16.01
4656,000877.txt,Van,1055.45,23.46,1241.0,374.0,3.28
4657,000877.txt,Car,369.82,187.81,431.48,225.1,33.64
4658,000877.txt,Car,434.33,183.67,469.24,209.82,46.27
4659,000877.txt,Truck,467.67,161.35,509.15,202.01,64.94
4660,000877.txt,Car,594.02,180.36,611.87,194.27,67.9
4661,000878.txt,Truck,0.0,138.73,192.29,249.07,25.26
4662,000878.txt,Car,376.73,183.14,429.04,211.56,44.11
4663,000879.txt,Truck,587.79,158.81,626.52,198.51,58.53
4664,000879.txt,Car,369.4,185.46,420.32,210.43,47.1
4665,000879.txt,Car,474.48,180.08,498.28,196.68,83.27
4666,000880.txt,Car,184.41,191.27,260.69,224.13,35.02
4667,000880.txt,Car,122.82,189.01,206.55,223.97,34.91
4668,000880.txt,Car,0.0,196.43,100.59,249.15,22.31
4669,000881.txt,Car,578.34,182.19,605.49,209.17,46.64
4670,000881.txt,Tram,315.94,159.41,428.83,208.23,71.04
4671,000882.txt,Car,582.63,170.52,619.14,205.26,34.27
4672,000882.txt,Car,597.96,164.71,628.27,196.33,42.93
4673,000882.txt,Car,890.88,182.73,1241.0,374.0,3.21
4674,000882.txt,Car,747.83,173.05,960.34,337.63,8.38
4675,000882.txt,Car,722.03,170.78,844.07,267.33,13.36
4676,000882.txt,Car,662.2,164.15,719.54,215.54,26.76
4677,000882.txt,Car,0.0,191.01,207.13,326.28,10.45
4678,000882.txt,Car,222.25,182.21,357.98,250.98,18.1
4679,000882.txt,Car,639.83,167.78,664.81,191.21,51.45
4680,000883.txt,Car,0.0,192.74,291.62,341.29,8.2
4681,000883.txt,Car,124.99,189.24,403.8,273.79,13.42
4682,000883.txt,Car,1087.0,162.83,1241.0,374.0,4.12
4683,000883.txt,Pedestrian,396.21,170.49,416.25,227.23,24.66
4684,000883.txt,Car,990.96,159.84,1159.28,254.34,13.13
4685,000883.txt,Car,1094.93,153.09,1241.0,253.48,13.0
4686,000883.txt,Car,135.59,184.91,308.01,237.45,20.65
4687,000884.txt,Van,851.45,147.81,1241.0,374.0,3.57
4688,000884.txt,Car,454.15,182.71,548.63,254.64,18.07
4689,000884.txt,Van,692.49,165.41,804.37,258.16,18.05
4690,000884.txt,Car,669.56,182.91,731.03,232.74,25.65
4691,000885.txt,Car,430.33,182.04,532.74,261.28,16.27
4692,000885.txt,Car,692.66,184.52,844.71,294.35,12.14
4693,000885.txt,Car,688.22,180.36,775.62,250.85,17.72
4694,000885.txt,Car,524.85,182.32,565.09,218.24,31.5
4695,000885.txt,Car,646.98,177.32,692.12,216.89,32.0
4696,000886.txt,Car,274.84,172.27,321.11,195.9,49.71
4697,000886.txt,Car,315.4,170.67,355.3,192.86,57.42
4698,000886.txt,Car,348.76,172.66,377.84,190.67,64.53
4699,000886.txt,Car,583.21,170.44,638.43,225.48,23.74
4700,000886.txt,Cyclist,722.7,178.02,731.84,199.06,57.31
4701,000887.txt,Truck,513.94,133.36,581.76,215.25,36.63
4702,000887.txt,Car,2.75,196.29,83.42,230.2,34.03
4703,000887.txt,Car,83.34,190.17,163.91,222.12,40.3
4704,000887.txt,Car,148.84,191.01,205.29,215.97,46.86
4705,000887.txt,Car,184.01,187.29,234.58,210.12,51.19
4706,000887.txt,Car,223.46,189.41,263.85,211.75,57.22
4707,000888.txt,Car,911.88,178.83,949.08,210.19,35.16
4708,000889.txt,Car,581.94,155.52,635.25,212.46,26.14
4709,000889.txt,Pedestrian,240.33,155.18,308.67,356.57,6.78
4710,000889.txt,Pedestrian,153.66,154.37,263.32,369.0,6.25
4711,000889.txt,Pedestrian,360.5,166.98,387.83,232.05,18.54
4712,000889.txt,Cyclist,518.03,164.31,529.12,192.77,43.26
4713,000890.txt,Car,650.72,177.24,686.94,206.17,37.33
4714,000890.txt,Car,730.12,186.87,877.86,284.24,12.22
4715,000890.txt,Car,1136.85,205.26,1241.0,374.0,1.96
4716,000890.txt,Car,735.88,176.5,785.41,208.7,34.1
4717,000890.txt,Car,813.98,178.61,925.48,233.92,21.02
4718,000890.txt,Truck,1151.32,0.0,1241.0,337.79,4.23
4719,000891.txt,Car,1058.17,184.98,1104.82,221.47,31.15
4720,000892.txt,Pedestrian,396.19,178.4,447.06,318.32,8.37
4721,000892.txt,Pedestrian,346.97,171.02,402.2,320.78,8.23
4722,000892.txt,Pedestrian,732.66,160.4,771.81,258.15,14.46
4723,000892.txt,Pedestrian,774.52,156.91,815.57,256.83,14.29
4724,000892.txt,Cyclist,879.69,178.6,912.89,240.49,17.13
4725,000892.txt,Cyclist,907.4,169.63,961.79,233.51,18.53
4726,000892.txt,Pedestrian,322.11,168.53,355.37,260.49,12.79
4727,000893.txt,Truck,639.06,146.9,702.86,212.29,37.95
4728,000893.txt,Car,113.18,192.89,246.14,248.37,23.76
4729,000894.txt,Car,426.85,188.12,496.54,237.17,23.05
4730,000894.txt,Van,543.38,153.18,603.72,193.95,50.91
4731,000894.txt,Car,95.24,189.84,337.51,275.8,14.9
4732,000895.txt,Car,494.56,181.99,548.2,229.92,23.92
4733,000896.txt,Car,491.92,178.88,529.64,205.54,43.55
4734,000897.txt,Car,586.09,175.05,608.26,196.4,58.34
4735,000897.txt,Truck,615.13,161.29,646.82,190.71,76.83
4736,000897.txt,Misc,146.65,163.91,233.36,228.21,32.58
4737,000897.txt,Car,195.25,188.26,284.95,229.94,29.2
4738,000897.txt,Van,256.61,178.37,321.63,216.32,43.31
4739,000898.txt,Truck,691.92,124.57,823.47,255.83,17.9
4740,000898.txt,Car,558.36,171.55,585.94,195.14,49.21
4741,000898.txt,Car,1143.35,194.62,1176.22,217.32,49.11
4742,000899.txt,Car,592.44,172.17,625.46,203.97,39.67
4743,000899.txt,Truck,683.02,158.06,749.29,189.5,72.08
4744,000899.txt,Truck,364.77,148.07,444.0,209.07,46.13
4745,000900.txt,Car,551.88,176.55,580.44,202.01,42.79
4746,000901.txt,Car,589.84,190.33,626.7,224.66,33.61
4747,000902.txt,Pedestrian,325.59,170.09,354.93,263.23,13.73
4748,000902.txt,Cyclist,1187.47,162.53,1241.0,305.7,8.18
4749,000902.txt,Car,219.64,182.11,417.72,251.23,17.97
4750,000902.txt,Van,602.43,164.8,709.88,213.91,28.52
4751,000902.txt,Truck,909.02,125.12,1241.0,202.9,30.81
4752,000902.txt,Car,714.78,174.66,734.05,192.11,63.77
4753,000902.txt,Car,371.76,179.59,428.85,208.39,39.78
4754,000902.txt,Car,562.06,178.04,590.04,197.11,57.3
4755,000902.txt,Car,516.42,178.71,549.37,198.16,57.89
4756,000903.txt,Car,1096.8,175.74,1241.0,315.82,9.05
4757,000903.txt,Car,857.43,152.99,1135.39,266.49,11.96
4758,000903.txt,Van,806.19,151.15,1105.63,252.64,14.58
4759,000903.txt,Car,0.0,188.97,323.66,374.0,7.15
4760,000903.txt,Car,241.62,185.27,416.01,296.8,12.84
4761,000903.txt,Truck,532.78,121.53,691.68,224.42,30.22
4762,000904.txt,Car,584.74,185.31,617.02,211.39,37.71
4763,000904.txt,Car,532.85,182.96,561.68,205.97,45.79
4764,000904.txt,Van,599.94,170.01,620.93,198.76,59.68
4765,000904.txt,Car,237.71,179.35,303.6,211.68,34.38
4766,000905.txt,Car,411.68,193.66,453.77,233.86,32.82
4767,000906.txt,Car,0.0,186.45,85.84,234.59,25.35
4768,000906.txt,Car,87.08,185.44,184.72,225.16,30.64
4769,000906.txt,Car,406.9,186.55,507.28,252.24,18.53
4770,000906.txt,Car,541.24,178.84,568.22,201.33,53.26
4771,000906.txt,Car,587.43,177.94,633.95,224.28,27.77
4772,000906.txt,Cyclist,1084.24,192.34,1152.49,270.5,16.24
4773,000907.txt,Car,989.72,169.57,1241.0,374.0,1.66
4774,000907.txt,Car,21.27,200.84,411.28,374.0,6.41
4775,000907.txt,Car,460.74,182.82,517.0,234.9,23.35
4776,000907.txt,Car,621.47,170.86,685.88,231.72,23.61
4777,000908.txt,Car,584.14,172.32,609.22,186.96,74.34
4778,000908.txt,Car,718.9,170.61,738.53,187.08,65.58
4779,000909.txt,Van,827.86,29.29,1241.0,374.0,4.35
4780,000909.txt,Car,721.22,182.26,923.27,317.88,9.97
4781,000909.txt,Car,694.4,181.2,799.53,259.27,15.51
4782,000909.txt,Car,668.7,177.52,739.88,234.11,21.4
4783,000909.txt,Car,501.39,178.45,556.51,221.68,28.57
4784,000909.txt,Car,648.01,178.53,682.94,208.15,37.56
4785,000909.txt,Misc,631.02,158.4,663.4,198.01,55.5
4786,000910.txt,Car,0.0,203.54,286.87,355.77,9.32
4787,000910.txt,Car,372.76,193.51,496.24,283.51,14.47
4788,000910.txt,Car,211.1,198.28,377.53,294.57,13.61
4789,000910.txt,Cyclist,787.95,181.5,908.83,283.67,11.39
4790,000910.txt,Car,1124.17,153.93,1241.0,258.95,12.63
4791,000910.txt,Cyclist,824.05,178.84,957.56,299.17,9.9
4792,000910.txt,Pedestrian,181.25,184.8,211.25,276.8,14.6
4793,000910.txt,Car,494.35,186.2,545.23,230.42,28.34
4794,000910.txt,Car,538.84,185.92,564.03,209.04,50.69
4795,000910.txt,Van,551.17,174.87,572.46,199.98,74.51
4796,000910.txt,Car,632.69,181.77,725.49,218.4,33.8
4797,000910.txt,Car,612.92,179.91,677.0,206.66,47.49
4798,000910.txt,Van,448.68,172.28,530.65,246.03,21.57
4799,000911.txt,Car,0.0,57.28,362.55,373.0,3.24
4800,000911.txt,Van,262.49,141.37,506.87,346.07,9.88
4801,000911.txt,Pedestrian,767.7,165.67,789.03,221.2,22.93
4802,000912.txt,Car,1074.45,214.3,1241.0,374.0,3.14
4803,000912.txt,Car,729.95,167.54,826.96,230.86,19.06
4804,000912.txt,Car,960.45,163.46,1080.99,259.35,14.34
4805,000912.txt,Car,772.34,168.74,853.89,218.08,23.53
4806,000912.txt,Car,958.79,166.69,1002.26,200.8,33.69
4807,000912.txt,Car,868.24,164.95,897.83,190.22,47.98
4808,000913.txt,Car,131.39,187.38,333.39,259.6,16.3
4809,000913.txt,Car,204.98,179.24,383.71,241.38,18.97
4810,000913.txt,Car,357.74,172.66,469.97,219.86,30.58
4811,000913.txt,Car,465.96,177.56,524.05,200.87,49.18
4812,000913.txt,Cyclist,783.09,169.92,802.21,205.75,33.61
4813,000913.txt,Cyclist,765.17,172.57,781.92,203.48,38.9
4814,000914.txt,Car,757.39,165.28,832.71,230.8,19.12
4815,000914.txt,Car,0.0,188.83,92.48,328.13,7.43
4816,000914.txt,Car,369.3,181.3,510.84,240.84,19.88
4817,000914.txt,Car,979.45,157.16,1076.51,190.33,35.17
4818,000915.txt,Cyclist,0.0,175.0,256.92,374.0,5.5
4819,000915.txt,Cyclist,144.29,182.81,338.26,374.0,5.84
4820,000915.txt,Car,282.41,194.14,429.75,274.22,16.64
4821,000915.txt,Cyclist,459.07,179.58,499.51,249.59,19.33
4822,000915.txt,Car,471.74,188.05,528.55,220.5,35.26
4823,000915.txt,Car,640.98,180.88,678.97,212.16,37.37
4824,000916.txt,Car,587.78,175.35,613.88,201.15,48.45
4825,000916.txt,Car,346.43,178.27,420.75,224.22,28.51
4826,000916.txt,Van,349.63,170.53,407.5,212.78,38.95
4827,000916.txt,Van,475.12,169.05,505.19,197.94,61.65
4828,000917.txt,Car,278.11,167.1,465.46,228.82,19.3
4829,000917.txt,Car,909.2,155.06,1093.76,252.73,13.91
4830,000917.txt,Van,885.58,139.64,1038.43,204.19,23.67
4831,000917.txt,Car,1203.77,149.81,1241.0,196.35,25.49
4832,000918.txt,Car,574.36,178.73,632.85,234.39,22.08
4833,000918.txt,Car,593.5,172.89,639.17,220.51,29.23
4834,000918.txt,Car,833.56,180.78,1241.0,374.0,6.05
4835,000918.txt,Car,680.62,175.44,746.32,230.75,22.78
4836,000918.txt,Car,658.33,178.58,711.43,220.22,28.64
4837,000918.txt,Car,646.85,178.77,686.51,212.99,34.42
4838,000918.txt,Car,325.12,185.69,374.76,205.99,57.35
4839,000919.txt,Car,401.92,183.3,487.83,248.77,18.05
4840,000919.txt,Car,29.73,177.95,141.82,224.67,28.72
4841,000919.txt,Car,139.96,181.61,221.05,215.05,35.48
4842,000919.txt,Car,218.49,182.24,280.97,211.27,40.74
4843,000919.txt,Car,519.67,179.11,555.7,205.92,40.69
4844,000919.txt,Car,556.67,177.34,573.06,192.72,76.94
4845,000919.txt,Car,578.73,176.32,627.5,224.9,26.59
4846,000919.txt,Car,0.0,181.28,22.58,225.72,22.56
4847,000919.txt,Cyclist,966.87,186.71,1008.79,244.25,21.62
4848,000920.txt,Car,204.69,192.16,430.14,333.28,10.0
4849,000920.txt,Car,647.31,180.76,726.02,243.96,20.62
4850,000920.txt,Car,469.15,184.41,530.51,227.54,27.19
4851,000920.txt,Car,630.54,183.61,687.77,225.83,27.45
4852,000921.txt,Car,469.26,175.15,541.73,239.43,24.62
4853,000921.txt,Car,540.42,180.79,568.75,207.31,48.76
4854,000922.txt,Car,947.17,191.0,1241.0,374.0,3.31
4855,000922.txt,Car,0.0,182.91,278.86,374.0,3.8
4856,000922.txt,Car,735.74,153.16,1029.1,332.9,9.44
4857,000922.txt,Car,165.5,185.43,409.97,367.07,8.48
4858,000922.txt,Car,343.82,197.66,467.72,277.21,15.65
4859,000922.txt,Car,474.89,181.79,520.92,222.03,35.79
4860,000923.txt,Van,740.07,143.61,963.76,307.59,9.99
4861,000923.txt,Tram,318.25,141.15,508.57,197.33,50.69
4862,000923.txt,Person_sitting,455.98,186.85,502.24,262.86,13.02
4863,000923.txt,Person_sitting,419.18,188.06,466.63,262.77,13.04
4864,000923.txt,Person_sitting,442.74,189.48,480.92,258.2,13.97
4865,000923.txt,Person_sitting,464.38,185.08,495.31,245.22,16.04
4866,000923.txt,Pedestrian,331.66,164.51,367.32,266.68,13.2
4867,000923.txt,Pedestrian,319.14,164.42,359.45,260.67,13.84
4868,000924.txt,Van,510.05,159.3,543.12,197.94,56.92
4869,000924.txt,Car,827.4,181.85,883.68,202.99,60.06
4870,000924.txt,Car,549.12,173.77,611.53,235.97,21.26
4871,000924.txt,Car,291.14,177.55,330.2,196.98,56.83
4872,000924.txt,Cyclist,795.76,178.94,811.52,212.28,36.44
4873,000925.txt,Pedestrian,33.14,152.21,122.26,259.68,12.61
4874,000925.txt,Pedestrian,86.05,156.07,133.61,257.19,13.24
4875,000925.txt,Van,505.94,163.55,665.54,241.26,19.47
4876,000925.txt,Car,1211.09,193.44,1223.0,279.06,12.09
4877,000925.txt,Car,946.51,178.6,992.67,206.26,50.52
4878,000926.txt,Car,684.21,177.51,848.33,233.08,20.27
4879,000926.txt,Car,644.12,178.51,714.08,204.8,42.44
4880,000927.txt,Car,0.0,167.75,341.38,302.0,10.23
4881,000927.txt,Car,104.82,183.5,394.58,273.72,12.45
4882,000927.txt,Car,0.0,184.62,197.15,357.39,7.19
4883,000927.txt,Car,418.11,177.47,537.44,214.58,28.54
4884,000927.txt,Car,1127.41,166.44,1241.0,249.48,15.63
4885,000927.txt,Car,684.37,176.53,818.66,223.54,24.18
4886,000927.txt,Car,671.67,170.2,794.29,218.51,27.51
4887,000928.txt,Pedestrian,694.29,148.94,710.29,206.63,22.0
4888,000928.txt,Pedestrian,268.44,131.64,312.1,251.49,11.69
4889,000928.txt,Pedestrian,1031.88,142.62,1140.21,369.0,4.84
4890,000928.txt,Pedestrian,995.5,125.96,1162.54,369.0,5.72
4891,000928.txt,Pedestrian,916.81,140.81,1041.81,369.0,5.13
4892,000928.txt,Pedestrian,932.66,131.53,1201.26,369.0,4.09
4893,000928.txt,Pedestrian,590.56,141.87,630.56,249.91,12.17
4894,000928.txt,Pedestrian,636.74,133.1,674.74,245.96,12.35
4895,000928.txt,Pedestrian,569.75,140.0,601.08,229.95,14.8
4896,000928.txt,Pedestrian,544.35,139.86,576.02,231.79,14.48
4897,000928.txt,Pedestrian,621.95,145.05,660.82,220.22,16.5
4898,000928.txt,Pedestrian,445.12,140.47,474.12,234.81,14.02
4899,000928.txt,Pedestrian,476.95,148.77,500.95,227.65,15.04
4900,000928.txt,Pedestrian,500.39,136.76,529.39,225.01,15.33
4901,000928.txt,Pedestrian,533.65,152.69,557.32,226.03,15.5
4902,000928.txt,Van,0.0,0.0,267.61,369.0,3.69
4903,000929.txt,Car,611.39,174.25,665.48,226.45,24.03
4904,000929.txt,Car,496.2,179.78,553.94,219.1,28.46
4905,000929.txt,Car,448.7,181.06,504.38,214.7,32.23
4906,000930.txt,Car,74.42,159.2,440.97,374.0,7.12
4907,000930.txt,Car,402.09,186.56,523.35,266.07,15.01
4908,000930.txt,Car,636.4,180.08,681.86,216.2,31.91
4909,000930.txt,Van,547.82,170.75,580.48,198.52,50.52
4910,000931.txt,Cyclist,921.16,148.18,992.49,260.57,12.44
4911,000931.txt,Pedestrian,971.07,159.12,1006.25,242.08,15.21
4912,000931.txt,Pedestrian,1006.8,157.3,1040.48,241.56,15.01
4913,000931.txt,Misc,984.6,191.92,1026.48,239.9,15.63
4914,000931.txt,Cyclist,779.03,167.73,796.1,209.37,29.19
4915,000932.txt,Truck,0.0,63.04,116.81,289.28,10.18
4916,000932.txt,Van,462.67,172.34,495.07,206.33,60.99
4917,000932.txt,Car,551.12,183.47,568.46,197.06,70.17
4918,000933.txt,Car,481.18,184.27,541.92,227.32,26.95
4919,000934.txt,Car,611.61,192.15,629.05,208.5,68.6
4920,000935.txt,Car,592.17,174.17,640.97,220.34,26.48
4921,000935.txt,Car,365.26,184.84,443.01,229.15,24.99
4922,000935.txt,Car,748.74,169.25,939.55,259.6,13.82
4923,000935.txt,Car,689.12,174.4,819.9,229.17,20.48
4924,000935.txt,Car,688.93,173.18,795.72,220.18,24.25
4925,000935.txt,Car,686.83,168.29,778.14,212.47,28.16
4926,000935.txt,Van,653.54,163.25,740.02,204.59,35.15
4927,000935.txt,Car,648.15,172.61,715.57,199.31,42.23
4928,000935.txt,Car,389.18,174.98,441.28,206.2,41.19
4929,000935.txt,Van,534.14,159.54,564.57,187.97,77.89
4930,000935.txt,Car,422.37,175.53,463.24,201.58,47.56
4931,000935.txt,Car,488.3,176.11,514.5,191.57,70.91
4932,000935.txt,Car,368.45,176.76,401.02,199.38,48.66
4933,000935.txt,Car,125.55,178.06,165.99,203.78,43.81
4934,000936.txt,Car,587.25,183.18,641.94,228.06,24.13
4935,000936.txt,Car,0.0,188.45,213.17,374.0,6.04
4936,000936.txt,Car,128.23,181.84,376.54,325.12,9.03
4937,000936.txt,Car,331.58,182.93,487.4,250.01,16.77
4938,000936.txt,Car,383.08,180.87,503.98,239.54,19.75
4939,000936.txt,Car,431.15,180.09,525.14,220.16,27.34
4940,000936.txt,Van,451.59,155.43,558.59,213.19,29.85
4941,000936.txt,Car,970.53,158.15,1241.0,374.0,4.34
4942,000936.txt,Pedestrian,742.88,177.01,772.55,244.26,17.9
4943,000936.txt,Car,914.78,175.76,1134.12,258.29,16.36
4944,000936.txt,Car,592.26,181.15,626.59,212.56,37.12
4945,000936.txt,Car,0.0,186.11,148.97,302.58,10.03
4946,000936.txt,Van,1100.34,144.5,1241.0,263.6,16.57
4947,000936.txt,Car,165.82,173.97,273.62,220.95,26.71
4948,000936.txt,Car,255.62,181.18,324.02,211.0,32.57
4949,000936.txt,Truck,387.39,158.69,446.5,201.16,54.8
4950,000937.txt,Pedestrian,564.4,177.45,583.25,225.75,24.16
4951,000937.txt,Pedestrian,533.74,171.96,557.77,234.04,20.18
4952,000937.txt,Pedestrian,730.31,166.35,747.68,217.08,27.92
4953,000937.txt,Pedestrian,749.19,166.76,766.74,215.09,27.89
4954,000937.txt,Pedestrian,1091.66,155.87,1139.58,271.13,11.2
4955,000937.txt,Pedestrian,1071.99,163.44,1107.13,263.85,11.9
4956,000938.txt,Car,582.06,173.05,609.11,199.78,46.8
4957,000938.txt,Van,206.57,172.08,335.65,243.89,21.39
4958,000938.txt,Car,524.56,174.74,561.63,208.51,37.08
4959,000938.txt,Car,426.71,181.06,463.95,205.11,47.44
4960,000939.txt,Car,588.48,175.31,615.22,201.75,47.32
4961,000939.txt,Car,172.51,194.49,317.16,263.48,18.24
4962,000939.txt,Car,414.16,184.29,460.21,212.97,39.31
4963,000940.txt,Cyclist,1102.91,146.01,1241.0,327.77,7.7
4964,000940.txt,Car,0.0,195.3,85.4,251.29,18.82
4965,000940.txt,Car,308.74,184.77,365.76,212.68,41.57
4966,000940.txt,Car,380.6,184.6,418.22,203.97,54.44
4967,000941.txt,Car,0.0,187.55,425.15,374.0,6.27
4968,000941.txt,Car,432.73,183.27,536.13,260.78,17.12
4969,000941.txt,Car,558.58,183.21,588.78,207.04,46.1
4970,000942.txt,Car,935.77,170.85,1241.0,374.0,3.77
4971,000942.txt,Car,0.0,199.03,313.32,359.65,9.25
4972,000942.txt,Car,760.13,175.16,1013.14,317.21,9.49
4973,000942.txt,Car,399.95,176.29,476.65,227.16,24.18
4974,000942.txt,Car,689.61,170.7,788.03,238.54,18.03
4975,000942.txt,Car,675.16,170.41,746.06,221.61,23.5
4976,000942.txt,Car,445.38,176.87,496.6,215.57,29.21
4977,000943.txt,Car,546.8,172.07,717.04,336.12,8.92
4978,000943.txt,Tram,645.21,129.81,829.33,196.96,41.37
4979,000943.txt,Car,195.48,181.11,312.92,237.08,22.95
4980,000943.txt,Car,361.62,180.15,418.23,212.58,37.6
4981,000943.txt,Cyclist,3.21,175.2,71.62,237.73,21.48
4982,000944.txt,Car,653.07,178.55,691.18,207.3,38.08
4983,000944.txt,Van,435.78,164.34,544.59,207.94,34.76
4984,000944.txt,Car,431.75,178.53,537.75,212.58,32.4
4985,000944.txt,Car,375.08,179.26,511.05,226.03,24.95
4986,000944.txt,Car,358.6,180.92,497.93,231.55,22.53
4987,000944.txt,Car,324.61,180.99,471.55,239.83,20.11
4988,000944.txt,Car,190.05,182.96,386.38,262.81,14.9
4989,000944.txt,Car,110.31,185.45,376.0,276.62,12.45
4990,000944.txt,Car,0.0,195.66,234.4,354.6,7.65
4991,000944.txt,Car,808.91,173.01,1241.0,374.0,4.36
4992,000944.txt,Truck,636.83,163.79,675.97,198.02,54.36
4993,000945.txt,Car,363.97,182.25,518.82,301.31,11.88
4994,000945.txt,Car,875.51,219.55,1241.0,374.0,3.78
4995,000945.txt,Car,721.52,186.08,904.77,327.88,9.99
4996,000945.txt,Car,670.11,189.77,777.05,274.71,15.36
4997,000945.txt,Car,449.02,187.12,535.12,261.03,17.24
4998,000945.txt,Car,479.73,186.94,547.47,238.96,22.34
4999,000945.txt,Car,654.31,184.86,726.06,240.73,22.14
5000,000945.txt,Car,636.74,186.69,691.2,230.76,27.0
5001,000945.txt,Car,524.87,185.58,563.02,217.95,37.46
5002,000945.txt,Car,547.18,177.05,580.74,210.91,43.08
5003,000945.txt,Car,560.37,179.67,591.66,208.01,49.02
5004,000946.txt,Car,625.23,177.69,659.82,201.6,48.74
5005,000946.txt,Car,414.94,184.29,484.65,224.19,30.6
5006,000946.txt,Car,455.59,175.41,513.01,217.3,35.48
5007,000946.txt,Car,667.86,174.76,702.71,205.74,39.16
5008,000946.txt,Car,1028.7,159.73,1141.0,195.72,29.33
5009,000947.txt,Pedestrian,1137.96,143.64,1200.13,294.96,9.08
5010,000947.txt,Pedestrian,0.0,149.44,109.5,369.0,4.55
5011,000948.txt,Car,582.42,172.96,604.41,194.04,59.06
5012,000948.txt,Truck,611.49,160.88,642.9,190.32,76.78
5013,000948.txt,Misc,0.0,158.78,109.5,246.39,24.24
5014,000948.txt,Van,164.73,178.38,254.09,226.15,34.92
5015,000949.txt,Car,73.24,186.87,231.16,246.07,21.88
5016,000949.txt,Truck,0.0,112.56,100.53,248.57,21.88
5017,000949.txt,Truck,46.92,122.47,240.27,232.68,31.94
5018,000949.txt,Truck,363.57,160.15,416.66,200.84,62.52
5019,000950.txt,Car,540.2,186.06,568.58,214.59,45.71
5020,000951.txt,Van,489.15,157.37,573.85,250.16,17.8
5021,000951.txt,Van,971.19,96.21,1241.0,259.39,13.12
5022,000951.txt,Car,159.13,186.76,316.12,260.55,17.37
5023,000951.txt,Car,0.12,165.41,200.99,264.21,17.34
5024,000951.txt,Car,404.21,171.04,470.78,217.94,24.15
5025,000951.txt,Car,729.04,171.75,852.09,236.91,19.2
5026,000951.txt,Car,572.27,161.95,611.42,198.88,35.74
5027,000951.txt,Van,619.49,147.82,663.98,193.68,46.55
5028,000951.txt,Car,805.75,162.56,936.29,230.6,19.82
5029,000951.txt,Car,892.49,171.92,1049.68,229.86,19.74
5030,000951.txt,Truck,563.92,131.16,607.39,196.5,43.58
5031,000951.txt,Misc,0.0,212.0,117.56,262.11,16.8
5032,000952.txt,Car,577.72,168.44,893.86,359.62,7.68
5033,000952.txt,Car,839.56,167.77,1067.47,299.57,10.33
5034,000952.txt,Car,1052.37,179.61,1209.11,263.49,14.61
5035,000953.txt,Car,667.83,175.51,779.63,257.74,16.73
5036,000953.txt,Car,349.4,182.41,478.27,232.66,23.24
5037,000953.txt,Car,396.9,179.61,476.18,215.72,32.76
5038,000953.txt,Van,419.78,171.38,509.0,210.83,37.18
5039,000953.txt,Car,604.57,180.95,632.64,200.56,54.11
5040,000954.txt,Car,762.07,159.9,989.43,312.81,9.49
5041,000955.txt,Car,235.76,183.17,390.22,241.04,20.43
5042,000955.txt,Car,307.68,183.82,428.31,228.58,25.49
5043,000955.txt,Cyclist,1210.2,134.42,1241.0,261.29,9.95
5044,000955.txt,Cyclist,1031.11,148.84,1107.95,240.16,13.69
5045,000955.txt,Cyclist,987.78,161.96,1016.85,227.95,18.6
5046,000955.txt,Car,885.78,162.78,921.38,185.62,50.46
5047,000956.txt,Car,570.35,172.44,655.92,250.37,16.82
5048,000956.txt,Car,0.0,194.41,148.48,312.2,9.87
5049,000956.txt,Car,0.0,184.01,343.91,375.0,7.22
5050,000956.txt,Car,388.33,184.67,478.15,241.54,19.6
5051,000956.txt,Car,300.67,179.87,395.06,230.44,23.42
5052,000956.txt,Car,460.51,178.88,521.95,219.45,27.79
5053,000956.txt,Misc,485.69,134.6,556.3,207.14,40.57
5054,000956.txt,Misc,544.77,152.34,573.9,192.32,76.97
5055,000956.txt,Car,0.0,185.55,175.01,260.04,16.91
5056,000956.txt,Car,165.18,181.78,273.42,230.45,23.99
5057,000956.txt,Van,381.13,171.12,430.25,204.14,43.28
5058,000956.txt,Car,663.38,180.2,684.32,194.82,76.08
5059,000957.txt,Pedestrian,896.59,144.85,972.92,290.58,9.35
5060,000958.txt,Car,206.95,185.66,402.42,281.82,13.84
